0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.147253,0.853557,0.138196,0.141264,0.171247,0.266791,0.097015,0.053604,0.733179,0.586345,0.768089,0.895753,0.766917,0.631879,0.760073,0.438889,0.180451,0.114625,0.758551,0.455882,0.256579,0.801961,0.263158,0.230203,0.331707,0.310606,0.109665,0.057026,0.665331,0.387640,0.000000,0.000000
0.887912,0.422594,0.923225,0.910781,0.873150,0.876866,0.955224,0.957486,0.784223,0.421687,0.888683,0.472973,0.877820,0.910816,0.080586,0.548148,0.725564,0.644269,0.366197,0.514706,0.960526,0.572549,0.951267,0.968692,0.692683,0.814394,0.946097,0.926680,0.895792,0.760300,0.032258,1.000000
0.175824,0.110879,0.166987,0.171004,0.031712,0.222015,0.389925,0.136784,0.350348,0.423695,0.673469,0.241313,0.736842,0.563567,0.347985,0.764815,0.776316,0.741107,0.895372,0.794118,0.175439,0.029412,0.189084,0.163904,0.019512,0.204545,0.252788,0.077393,0.306613,0.217228,0.000000,0.000000
0.378022,0.094142,0.404990,0.394052,0.577167,0.447761,0.076493,0.214418,0.283063,0.433735,0.089054,0.158301,0.116541,0.111954,0.456044,0.201852,0.067669,0.268775,0.152918,0.034926,0.320175,0.088235,0.376218,0.337017,0.475610,0.253788,0.096654,0.219959,0.164329,0.189139,0.000000,0.000000
0.309890,0.410042,0.339731,0.321561,0.429175,0.395522,0.231343,0.149723,0.092807,0.556225,0.200371,0.554054,0.272556,0.185958,0.214286,0.385185,0.208647,0.067194,0.201207,0.148897,0.307018,0.650980,0.382066,0.316759,0.339024,0.532197,0.360595,0.169043,0.184369,0.423221,0.000000,0.000000
0.336264,0.027197,0.358925,0.356877,0.395349,0.246269,0.236940,0.353050,0.348028,0.261044,0.005566,0.036680,0.001880,0.013283,0.051282,0.103704,0.101504,0.102767,0.038229,0.031250,0.333333,0.156863,0.341131,0.351750,0.463415,0.473485,0.397770,0.529532,0.703407,0.363296,0.000000,0.000000
0.854945,0.500000,0.877159,0.881041,0.175476,0.416045,0.619403,0.648799,0.693735,0.006024,0.868275,0.654440,0.904135,0.870968,0.135531,0.642593,0.727444,0.681818,0.593561,0.376838,0.826754,0.523529,0.861598,0.858195,0.121951,0.528409,0.646840,0.586558,0.519038,0.093633,0.032258,1.000000
0.945055,0.353556,0.944338,0.955390,0.526427,0.613806,0.805970,0.844732,0.187935,0.082329,0.836735,0.121622,0.825188,0.861480,0.481685,0.448148,0.507519,0.592885,0.092555,0.104779,0.929825,0.376471,0.939571,0.939227,0.841463,0.696970,0.789963,0.898167,0.398798,0.232210,0.032258,1.000000
0.142857,0.171548,0.126679,0.131970,0.088795,0.121269,0.156716,0.049908,0.058005,0.198795,0.311688,0.596525,0.313910,0.235294,0.540293,0.412963,0.377820,0.094862,0.352113,0.284926,0.160088,0.235294,0.159844,0.156538,0.173171,0.185606,0.200743,0.063136,0.124248,0.144195,0.000000,0.000000
0.283516,0.142259,0.333973,0.282528,0.909091,0.742537,0.311567,0.434381,0.754060,0.967871,0.628942,0.117761,0.680451,0.487666,0.890110,0.892593,0.530075,0.517787,0.899396,0.965074,0.278509,0.052941,0.315789,0.239411,0.665854,0.596591,0.197026,0.195519,0.422846,0.880150,0.000000,0.000000
0.839560,0.891213,0.884837,0.864312,0.803383,0.921642,0.944030,0.946396,0.895592,0.497992,0.920223,0.729730,0.919173,0.931689,0.485348,0.761111,0.849624,0.553360,0.575453,0.744485,0.859649,0.900000,0.914230,0.895028,0.751220,0.882576,0.920074,0.812627,0.851703,0.822097,0.032258,1.000000
0.092308,0.219665,0.076775,0.076208,0.539112,0.451493,0.162313,0.317930,0.051044,0.817269,0.300557,0.583012,0.381579,0.159393,0.794872,0.487037,0.131579,0.183794,0.452716,0.562500,0.114035,0.360784,0.132554,0.093923,0.663415,0.520833,0.167286,0.236253,0.250501,0.750936,0.000000,0.000000
0.567033,0.949791,0.619962,0.605948,0.177590,0.587687,0.686567,0.563771,0.023202,0.455823,0.519481,0.957529,0.421053,0.588235,0.496337,0.662963,0.695489,0.448617,0.056338,0.584559,0.550439,0.982353,0.594542,0.589319,0.178049,0.571970,0.617100,0.356415,0.018036,0.445693,0.000000,0.000000
0.072527,0.062762,0.086372,0.050186,0.972516,0.958955,0.720149,0.733826,0.802784,0.997992,0.378479,0.689189,0.310150,0.231499,0.996337,0.903704,0.847744,0.729249,0.796781,0.979779,0.065789,0.109804,0.074074,0.046041,0.992683,0.791667,0.598513,0.531568,0.527054,0.983146,0.000000,0.000000
0.668132,0.069038,0.702495,0.704461,0.118393,0.304104,0.281716,0.360444,0.392111,0.116466,0.085343,0.011583,0.114662,0.233397,0.232601,0.322222,0.248120,0.367589,0.346076,0.119485,0.574561,0.025490,0.612086,0.631676,0.241463,0.350379,0.289963,0.346232,0.244489,0.142322,0.000000,0.000000
0.101099,0.368201,0.088292,0.089219,0.710359,0.345149,0.186567,0.175601,0.617169,0.592369,0.348794,0.920849,0.308271,0.203036,0.705128,0.309259,0.280075,0.276680,0.625755,0.406250,0.107456,0.598039,0.107212,0.101289,0.629268,0.238636,0.221190,0.232179,0.559118,0.398876,0.000000,0.000000
0.512088,0.654812,0.591171,0.544610,0.942918,0.867537,0.625000,0.669131,0.900232,0.933735,0.816327,0.679537,0.798872,0.772296,0.800366,0.692593,0.466165,0.727273,0.225352,0.838235,0.638158,0.672549,0.668616,0.683241,0.900000,0.793561,0.566914,0.710794,0.747495,0.932584,0.032258,1.000000
0.654945,0.510460,0.692898,0.697026,0.456660,0.477612,0.554105,0.556377,0.176334,0.325301,0.614100,0.561776,0.601504,0.683112,0.223443,0.366667,0.560150,0.399209,0.046278,0.106618,0.668860,0.666667,0.692008,0.714549,0.397561,0.481061,0.591078,0.553971,0.114228,0.198502,0.032258,1.000000
0.230769,0.838912,0.243762,0.219331,0.473573,0.570895,0.688433,0.543438,0.053364,0.704819,0.270872,0.986486,0.360902,0.208729,0.756410,0.683333,0.889098,0.610672,0.229376,0.777574,0.208333,0.956863,0.230019,0.195212,0.475610,0.596591,0.711896,0.466395,0.052104,0.670412,0.000000,0.000000
0.215385,0.621339,0.314779,0.176580,0.995772,0.994403,0.945895,0.911275,0.988399,1.000000,0.749536,0.536680,0.751880,0.533207,0.826007,0.974074,0.881579,0.889328,0.995976,0.961397,0.471491,0.584314,0.547758,0.357274,0.995122,0.992424,0.949814,0.975560,1.000000,0.998127,0.032258,1.000000
0.384615,0.780335,0.403071,0.418216,0.410148,0.182836,0.408582,0.362292,0.206497,0.403614,0.259740,0.681467,0.169173,0.320683,0.675824,0.207407,0.443609,0.343874,0.346076,0.365809,0.440789,0.880392,0.442495,0.473296,0.663415,0.274621,0.475836,0.454175,0.511022,0.524345,0.032258,1.000000
0.942857,0.976987,0.959693,0.931227,0.934461,0.988806,0.988806,0.981516,0.958237,0.851406,0.883117,0.801158,0.922932,0.880455,0.531136,0.950000,0.930451,0.820158,0.720322,0.895221,0.945175,0.980392,0.968811,0.924494,0.895122,0.994318,0.992565,0.981670,0.945892,0.962547,0.032258,1.000000
0.235165,0.131799,0.245681,0.213755,0.687104,0.643657,0.522388,0.341959,0.519722,0.789157,0.384045,0.853282,0.253759,0.368121,0.945055,0.853704,0.875940,0.749012,0.460765,0.843750,0.184211,0.182353,0.175439,0.169429,0.541463,0.488636,0.399628,0.264766,0.140281,0.543071,0.000000,0.000000
0.841758,0.374477,0.880998,0.860595,0.854123,0.886194,0.891791,0.902033,0.638051,0.395582,0.844156,0.129344,0.840226,0.850095,0.492674,0.840741,0.877820,0.832016,0.752515,0.571691,0.846491,0.264706,0.873294,0.863720,0.912195,0.926136,0.970260,0.945010,0.923848,0.741573,0.032258,1.000000
0.189011,0.577406,0.170825,0.185874,0.264271,0.070896,0.035448,0.031423,0.280742,0.598394,0.020408,0.505791,0.013158,0.020873,0.102564,0.027778,0.035714,0.037549,0.227364,0.266544,0.155702,0.578431,0.148148,0.139963,0.217073,0.066288,0.046468,0.044807,0.296593,0.374532,0.000000,0.000000
0.252747,0.594142,0.259117,0.245353,0.725159,0.522388,0.363806,0.262477,0.577726,0.654619,0.155844,0.301158,0.146617,0.163188,0.271062,0.396296,0.323308,0.079051,0.197183,0.375000,0.309211,0.700000,0.337232,0.325967,0.826829,0.683712,0.576208,0.342159,0.755511,0.705993,0.000000,0.000000
0.443956,0.234310,0.460653,0.475836,0.264271,0.136194,0.007463,0.011091,0.271462,0.309237,0.116883,0.069498,0.075188,0.170778,0.043956,0.051852,0.007519,0.003953,0.130785,0.352941,0.429825,0.219608,0.440546,0.458564,0.243902,0.215909,0.018587,0.030550,0.362725,0.616105,0.000000,0.000000
0.235165,0.004184,0.222649,0.234201,0.281184,0.205224,0.080224,0.062847,0.542923,0.433735,0.018553,0.000000,0.043233,0.022770,0.093407,0.257407,0.118421,0.045455,0.595573,0.163603,0.190789,0.003922,0.208577,0.182320,0.192683,0.304924,0.163569,0.107943,0.837675,0.337079,0.000000,0.000000
0.553846,0.248954,0.585413,0.600372,0.245243,0.195896,0.291045,0.425139,0.382831,0.313253,0.615955,0.469112,0.607143,0.628083,0.728938,0.248148,0.261278,0.347826,0.573441,0.426471,0.541667,0.282353,0.580897,0.576427,0.324390,0.200758,0.236059,0.299389,0.420842,0.277154,0.000000,0.000000
0.334066,0.031381,0.357006,0.342007,0.742072,0.307836,0.337687,0.510166,0.712297,0.345382,0.256030,0.133205,0.268797,0.222011,0.738095,0.201852,0.278196,0.594862,0.517103,0.248162,0.320175,0.017647,0.335283,0.320442,0.597561,0.208333,0.265799,0.456212,0.509018,0.146067,0.000000,0.000000
0.578022,0.087866,0.618042,0.620818,0.665962,0.367537,0.468284,0.580407,0.809745,0.072289,0.771800,0.245174,0.783835,0.749526,0.619048,0.300000,0.453008,0.628458,0.698189,0.044118,0.618421,0.060784,0.666667,0.672192,0.473171,0.276515,0.366171,0.535642,0.669339,0.029963,0.000000,0.000000
0.243956,0.428870,0.287908,0.230483,0.932347,0.815298,0.662313,0.635860,0.709977,0.899598,0.654917,0.845560,0.682331,0.546490,0.974359,0.729630,0.828947,0.877470,0.444668,0.827206,0.311404,0.496078,0.366472,0.283610,0.948780,0.666667,0.639405,0.643585,0.366733,0.767790,0.000000,0.000000
0.969231,0.663180,0.976967,0.973978,0.505285,0.930970,0.925373,0.920518,0.392111,0.495984,0.977737,0.660232,0.984962,0.981025,0.369963,0.911111,0.911654,0.776680,0.517103,0.761029,0.973684,0.674510,0.978558,0.972376,0.431707,0.910985,0.901487,0.808554,0.513026,0.696629,0.032258,1.000000
0.362637,0.449791,0.374280,0.388476,0.224101,0.057836,0.016791,0.005545,0.361949,0.279116,0.371058,0.658301,0.289474,0.407970,0.505495,0.059259,0.018797,0.007905,0.780684,0.193015,0.320175,0.372549,0.302144,0.348066,0.141463,0.039773,0.009294,0.002037,0.254509,0.073034,0.000000,0.000000
0.241758,0.251046,0.264875,0.228625,0.841438,0.682836,0.541045,0.571164,0.614849,0.578313,0.291280,0.175676,0.266917,0.178368,0.421245,0.475926,0.496241,0.646245,0.468813,0.181985,0.219298,0.180392,0.222222,0.197053,0.653659,0.501894,0.500000,0.545825,0.476954,0.331461,0.000000,0.000000
0.450549,0.320084,0.476008,0.496283,0.238901,0.106343,0.294776,0.327172,0.116009,0.190763,0.417440,0.308880,0.396617,0.478178,0.445055,0.168519,0.430451,0.349802,0.223340,0.327206,0.497807,0.398039,0.545809,0.537753,0.436585,0.214015,0.395911,0.468432,0.256513,0.383895,0.000000,0.000000
0.826374,0.589958,0.854127,0.851301,0.530655,0.621269,0.697761,0.743068,0.480278,0.228916,0.710575,0.210425,0.712406,0.785579,0.117216,0.275926,0.428571,0.466403,0.148893,0.231618,0.848684,0.639216,0.890838,0.874770,0.697561,0.615530,0.732342,0.830957,0.671343,0.614232,0.032258,1.000000
0.830769,0.740586,0.856046,0.858736,0.517970,0.539179,0.708955,0.724584,0.352668,0.224900,0.825603,0.567568,0.785714,0.834915,0.437729,0.296296,0.545113,0.365613,0.233400,0.235294,0.833333,0.800000,0.853801,0.869245,0.729268,0.530303,0.763941,0.633401,0.701403,0.372659,0.032258,1.000000
0.393407,0.228033,0.443378,0.420074,0.405920,0.438433,0.473881,0.445471,0.371230,0.321285,0.033395,0.030888,0.071429,0.056926,0.208791,0.418519,0.624060,0.300395,0.315895,0.264706,0.388158,0.162745,0.460039,0.412523,0.514634,0.621212,0.691450,0.476578,0.625251,0.447566,0.000000,0.000000
0.085714,0.962343,0.067179,0.074349,0.124736,0.083955,0.095149,0.070240,0.259861,0.341365,0.083488,0.837838,0.092105,0.047438,0.549451,0.238889,0.219925,0.120553,0.297787,0.255515,0.072368,0.952941,0.058480,0.058932,0.219512,0.162879,0.139405,0.122200,0.138277,0.269663,0.000000,0.000000
0.428571,0.468619,0.483685,0.433086,0.835095,0.751866,0.632463,0.645102,0.791183,0.676707,0.456401,0.770270,0.586466,0.388994,0.706960,0.833333,0.843985,0.891304,0.863179,0.856618,0.403509,0.460784,0.473684,0.392265,0.539024,0.628788,0.546468,0.598778,0.705411,0.602996,0.000000,0.000000
0.982418,0.926778,0.986564,0.983271,0.898520,0.945895,0.990672,0.988909,0.904872,0.524096,0.799629,0.789575,0.868421,0.876660,0.838828,0.914815,0.964286,0.958498,0.663984,0.825368,0.923246,0.858824,0.955166,0.944751,0.812195,0.859848,0.979554,0.991853,0.749499,0.677903,0.032258,1.000000
0.149451,0.698745,0.128599,0.139405,0.046512,0.059701,0.000000,0.000000,0.310905,0.339357,0.474954,0.627413,0.430451,0.360531,0.858974,0.168519,0.000000,0.000000,0.885312,0.244485,0.140351,0.456863,0.128655,0.128913,0.100000,0.058712,0.000000,0.000000,0.222445,0.106742,0.000000,0.000000
0.250549,0.324268,0.218810,0.256506,0.069767,0.024254,0.048507,0.092421,0.327146,0.226908,0.554731,0.140927,0.468045,0.508539,0.545788,0.044444,0.058271,0.136364,0.684105,0.373162,0.293860,0.188235,0.253411,0.296501,0.090244,0.034091,0.053903,0.093686,0.426854,0.162921,0.000000,0.000000
0.679121,0.345188,0.750480,0.708178,0.989429,0.970149,0.951493,0.944547,0.960557,0.939759,0.860853,0.480695,0.813910,0.806452,0.888278,0.879630,0.832707,0.924901,0.496982,0.955882,0.677632,0.341176,0.725146,0.701657,0.941463,0.901515,0.810409,0.924644,0.785571,0.949438,0.032258,1.000000
0.463736,0.625523,0.568138,0.507435,0.862579,0.811567,0.776119,0.785582,0.851508,0.909639,0.619666,0.361004,0.693609,0.643264,0.304029,0.546296,0.648496,0.660079,0.384306,0.659926,0.600877,0.735294,0.686160,0.655617,0.848781,0.816288,0.860595,0.877800,0.877756,0.923221,0.032258,1.000000
0.468132,0.711297,0.508637,0.520446,0.167019,0.216418,0.253731,0.234750,0.468677,0.136546,0.267161,0.258687,0.234962,0.351044,0.020147,0.166667,0.206767,0.191700,0.156942,0.018382,0.563596,0.750980,0.594542,0.605893,0.195122,0.458333,0.462825,0.549898,0.617234,0.254682,0.032258,1.000000
0.589011,0.610879,0.648752,0.624535,0.649049,0.699627,0.718284,0.667283,0.700696,0.658635,0.163265,0.115830,0.165414,0.305503,0.078755,0.364815,0.374060,0.217391,0.257545,0.180147,0.703947,0.747059,0.717349,0.745856,0.831707,0.839015,0.849442,0.806517,0.981964,0.855805,0.032258,1.000000
0.272527,0.357741,0.262956,0.271375,0.710359,0.166045,0.166045,0.151571,0.387471,0.253012,0.113173,0.903475,0.020677,0.140417,0.710623,0.088889,0.250000,0.128458,0.901408,0.185662,0.212719,0.582353,0.187135,0.213628,0.558537,0.128788,0.180297,0.095723,0.751503,0.101124,0.000000,0.000000
0.397802,0.077406,0.439539,0.416357,0.890063,0.488806,0.319030,0.493531,0.157773,0.666667,0.211503,0.463320,0.251880,0.195446,0.426740,0.481481,0.340226,0.448617,0.060362,0.479779,0.381579,0.256863,0.454191,0.403315,0.821951,0.515152,0.397770,0.568228,0.172345,0.649813,0.000000,0.000000
0.131868,0.610879,0.145873,0.120818,0.420719,0.871269,0.936567,0.663586,0.897912,0.987952,0.000000,0.590734,0.516917,0.001898,0.778388,0.977778,0.996241,0.986166,0.329980,0.985294,0.083333,0.350980,0.152047,0.060773,0.265854,0.784091,0.914498,0.668024,0.322645,0.953184,0.000000,0.000000
0.169231,0.328452,0.168906,0.146840,0.945032,0.608209,0.348881,0.550832,0.705336,0.973896,0.081633,0.451737,0.110902,0.075901,0.950549,0.570370,0.306391,0.626482,0.686117,0.954044,0.144737,0.237255,0.144250,0.127072,0.904878,0.452652,0.271375,0.458248,0.470942,0.938202,0.000000,0.000000
0.226374,0.135983,0.232246,0.221190,0.780127,0.434702,0.445896,0.227357,0.459397,0.708835,0.150278,0.540541,0.233083,0.134725,0.227106,0.509259,0.733083,0.274704,0.464789,0.590074,0.197368,0.301961,0.224172,0.180479,0.551220,0.448864,0.550186,0.297352,0.585170,0.739700,0.000000,0.000000
0.325275,0.778243,0.335893,0.351301,0.171247,0.123134,0.108209,0.105360,0.160093,0.357430,0.217069,0.519305,0.238722,0.246679,0.252747,0.212963,0.112782,0.043478,0.319920,0.301471,0.399123,0.839216,0.452242,0.432781,0.412195,0.373106,0.263941,0.217923,0.691383,0.571161,0.000000,0.000000
0.569231,0.721757,0.627639,0.613383,0.634249,0.625000,0.744403,0.641405,0.612529,0.449799,0.398887,0.440154,0.610902,0.485768,0.417582,0.688889,0.815789,0.555336,0.591549,0.663603,0.561404,0.756863,0.709552,0.611418,0.702439,0.875000,0.866171,0.657841,0.883768,0.857678,0.032258,1.000000
0.520879,0.073222,0.548944,0.553903,0.452431,0.235075,0.061567,0.210721,0.220418,0.319277,0.198516,0.160232,0.178571,0.235294,0.119048,0.064815,0.039474,0.185771,0.651911,0.136029,0.451754,0.066667,0.471735,0.480663,0.287805,0.153409,0.065056,0.179226,0.505010,0.157303,0.000000,0.000000
0.421978,0.650628,0.452975,0.449814,0.892178,0.363806,0.257463,0.351201,0.976798,0.425703,0.660482,0.640927,0.646617,0.656546,0.613553,0.183333,0.347744,0.549407,0.877264,0.056985,0.396930,0.417647,0.415205,0.423573,0.473171,0.159091,0.159851,0.213849,0.747495,0.074906,0.000000,0.000000
0.070330,0.418410,0.057582,0.061338,0.196617,0.158582,0.091418,0.033272,0.336427,0.630522,0.534323,0.635135,0.479323,0.371917,0.923077,0.233333,0.124060,0.033597,0.822938,0.457721,0.105263,0.449020,0.093567,0.095764,0.602439,0.202652,0.118959,0.030550,0.661323,0.473783,0.000000,0.000000
0.145055,0.746862,0.136276,0.137546,0.342495,0.180970,0.302239,0.129390,0.772622,0.359438,0.450835,0.810811,0.473684,0.335863,0.538462,0.518519,0.565789,0.474308,0.466801,0.380515,0.225877,0.843137,0.257310,0.213628,0.482927,0.335227,0.436803,0.301426,0.597194,0.397004,0.000000,0.000000
0.426374,0.451883,0.429942,0.457249,0.389006,0.031716,0.194030,0.415896,0.097448,0.283133,0.102041,0.959459,0.062030,0.130930,0.122711,0.014815,0.195489,0.559289,0.812877,0.125000,0.298246,0.349020,0.276803,0.309392,0.073171,0.005682,0.089219,0.128310,0.032064,0.044944,0.000000,0.000000
0.837363,0.612971,0.871401,0.868030,0.522199,0.602612,0.792910,0.757856,0.361949,0.206827,0.931354,0.872587,0.921053,0.897533,0.912088,0.640741,0.840226,0.899209,0.712274,0.696691,0.804825,0.623529,0.824561,0.832413,0.526829,0.486742,0.687732,0.680244,0.146293,0.327715,0.032258,1.000000
0.232967,0.481172,0.209213,0.232342,0.549683,0.162313,0.248134,0.284658,0.651972,0.317269,0.487941,0.378378,0.453008,0.449715,0.767399,0.087037,0.199248,0.328063,0.915493,0.299632,0.241228,0.337255,0.220273,0.232044,0.402439,0.089015,0.185874,0.215886,0.813627,0.222846,0.000000,0.000000
0.881319,0.533473,0.892514,0.895911,0.756871,0.690298,0.764925,0.807763,0.454756,0.162651,0.825603,0.106178,0.791353,0.848197,0.173993,0.422222,0.524436,0.610672,0.144869,0.336397,0.940789,0.445098,0.927875,0.942910,0.760976,0.715909,0.802974,0.859470,0.829659,0.705993,0.032258,1.000000
0.318681,0.115063,0.353167,0.336431,0.152220,0.393657,0.527985,0.332717,0.290023,0.473896,0.359926,0.268340,0.417293,0.326376,0.130037,0.690741,0.755639,0.501976,0.515091,0.762868,0.274123,0.158824,0.354776,0.285451,0.126829,0.575758,0.618959,0.437882,0.382766,0.689139,0.000000,0.000000
0.483516,0.495816,0.550864,0.511152,0.792812,0.669776,0.593284,0.624769,0.496520,0.417671,0.183673,0.648649,0.197368,0.296015,0.315018,0.464815,0.620301,0.687747,0.108652,0.316176,0.460526,0.617647,0.520468,0.493554,0.675610,0.613636,0.682156,0.661914,0.374750,0.410112,0.000000,0.000000
0.586813,0.186192,0.633397,0.617100,0.684989,0.570895,0.591418,0.632163,0.399072,0.419679,0.272727,0.181467,0.434211,0.379507,0.373626,0.551852,0.599624,0.747036,0.201207,0.330882,0.559211,0.194118,0.647173,0.591160,0.504878,0.642045,0.622677,0.729124,0.400802,0.406367,0.000000,0.000000
0.859341,0.876569,0.905950,0.871747,0.427061,0.957090,0.912313,0.896488,0.937355,0.598394,0.953618,0.828185,0.983083,0.929791,0.542125,0.996296,0.973684,0.972332,0.989940,0.943015,0.892544,0.872549,0.957115,0.887661,0.400000,0.984848,0.968401,0.961303,0.975952,0.882023,0.032258,1.000000
0.912088,0.550209,0.938580,0.923792,0.887949,0.819030,0.916045,0.950092,0.399072,0.397590,0.692022,0.418919,0.674812,0.777989,0.822344,0.638889,0.872180,0.897233,0.756539,0.659926,0.822368,0.474510,0.855751,0.848987,0.907317,0.674242,0.871747,0.916497,0.647295,0.526217,0.032258,1.000000
0.303297,0.037657,0.299424,0.312268,0.484144,0.132463,0.126866,0.221811,0.218097,0.317269,0.098330,0.171815,0.063910,0.108159,0.340659,0.124074,0.093985,0.132411,0.209256,0.332721,0.276316,0.127451,0.267057,0.289134,0.434146,0.189394,0.174721,0.274949,0.262525,0.477528,0.000000,0.000000
0.648352,0.755230,0.700576,0.693309,0.266385,0.576493,0.531716,0.532348,0.689095,0.321285,0.476809,0.650579,0.498120,0.559772,0.139194,0.653704,0.622180,0.579051,0.507042,0.661765,0.616228,0.807843,0.662768,0.668508,0.175610,0.740530,0.624535,0.608961,0.727455,0.764045,0.000000,0.000000
0.674725,0.776151,0.719770,0.702602,0.414376,0.593284,0.449627,0.471349,0.403712,0.576305,0.153989,0.034749,0.120301,0.307400,0.021978,0.287037,0.296992,0.116601,0.050302,0.345588,0.684211,0.664706,0.692008,0.718232,0.480488,0.734848,0.711896,0.592668,0.735471,0.820225,0.032258,1.000000
0.725275,0.705021,0.771593,0.762082,0.712474,0.735075,0.669776,0.646950,0.881671,0.305221,0.693878,0.608108,0.642857,0.721063,0.210623,0.462963,0.424812,0.381423,0.267606,0.292279,0.736842,0.819608,0.783626,0.771639,0.619512,0.696970,0.607807,0.610998,0.859719,0.382022,0.032258,1.000000
0.417582,0.537657,0.474088,0.438662,0.556025,0.645522,0.542910,0.426987,0.438515,0.690763,0.361781,0.063707,0.543233,0.358634,0.380952,0.742593,0.761278,0.422925,0.845070,0.750000,0.432018,0.303922,0.557505,0.456722,0.456098,0.731061,0.684015,0.484725,0.885772,0.737828,0.000000,0.000000
0.076923,0.433054,0.053743,0.063197,0.016913,0.001866,0.000000,0.000000,0.303944,0.646586,0.558442,1.000000,0.469925,0.390892,0.000000,0.038889,0.000000,0.000000,0.957747,0.093750,0.037281,0.241176,0.021442,0.034991,0.000000,0.000000,0.000000,0.000000,0.024048,0.097378,0.000000,0.000000
0.639560,0.165272,0.683301,0.684015,0.147992,0.466418,0.464552,0.463956,0.343387,0.184739,0.285714,0.013514,0.325188,0.445920,0.018315,0.407407,0.436090,0.302372,0.044266,0.297794,0.644737,0.115686,0.676413,0.686925,0.160976,0.651515,0.628253,0.566191,0.396794,0.588015,0.000000,0.000000
0.441758,0.728033,0.491363,0.470260,0.594080,0.591418,0.583955,0.611830,0.431555,0.485944,0.133581,0.086873,0.112782,0.142315,0.027473,0.279630,0.223684,0.187747,0.032193,0.108456,0.581140,0.741176,0.619883,0.565378,0.773171,0.825758,0.723048,0.731161,0.909820,0.807116,0.032258,1.000000
0.287912,0.648536,0.322457,0.293680,0.285412,0.559702,0.509328,0.528651,0.213457,0.783133,0.376623,0.689189,0.716165,0.398482,0.576923,0.918519,0.759399,0.812253,0.484909,0.948529,0.289474,0.629412,0.448343,0.311234,0.226829,0.659091,0.507435,0.568228,0.228457,0.846442,0.000000,0.000000
0.857143,0.868201,0.869482,0.860595,0.399577,0.699627,0.787313,0.787431,0.703016,0.152610,0.794063,0.131274,0.686090,0.796964,0.064103,0.437037,0.678571,0.583004,0.555332,0.520221,0.914474,0.764706,0.888889,0.878453,0.402439,0.723485,0.897770,0.837067,0.931864,0.769663,0.032258,1.000000
0.692308,0.995816,0.756238,0.726766,0.801269,0.861940,0.860075,0.794824,0.825986,0.746988,0.276438,0.611969,0.349624,0.430740,0.291209,0.609259,0.550752,0.450593,0.004024,0.529412,0.706140,1.000000,0.758285,0.744015,0.985366,0.939394,0.894052,0.865580,0.863727,0.955056,0.032258,1.000000
0.232967,0.165272,0.226488,0.223048,0.720930,0.391791,0.375000,0.419593,0.610209,0.481928,0.328386,0.457529,0.276316,0.273245,0.556777,0.218519,0.406015,0.442688,0.358149,0.409926,0.221491,0.262745,0.204678,0.217311,0.604878,0.295455,0.401487,0.464358,0.372745,0.453184,0.000000,0.000000
0.182418,0.979079,0.157390,0.174721,0.052854,0.018657,0.000000,0.000000,0.000000,0.090361,0.467532,0.998070,0.394737,0.421252,0.692308,0.090741,0.000000,0.000000,0.565392,0.123162,0.153509,0.970588,0.136452,0.149171,0.031707,0.022727,0.000000,0.000000,0.002004,0.014981,0.000000,0.000000
0.817582,0.307531,0.842610,0.830855,0.382664,0.712687,0.682836,0.685767,0.389791,0.253012,0.435993,0.077220,0.353383,0.667932,0.087912,0.348148,0.563910,0.418972,0.102616,0.310662,0.774123,0.311765,0.801170,0.804788,0.419512,0.632576,0.799257,0.702648,0.521042,0.576779,0.032258,1.000000
0.384615,0.981172,0.397313,0.425651,0.186047,0.061567,0.136194,0.140481,0.155452,0.158635,0.274583,0.671815,0.176692,0.275142,0.804029,0.220370,0.187970,0.391304,0.501006,0.112132,0.368421,0.941176,0.360624,0.395948,0.380488,0.149621,0.176580,0.230143,0.186373,0.082397,0.000000,0.000000
0.659341,0.914226,0.708253,0.710037,0.733615,0.548507,0.733209,0.702403,0.292343,0.656627,0.858998,0.764479,0.832707,0.817837,0.904762,0.583333,0.823308,0.849802,0.635815,0.797794,0.708333,0.876471,0.730994,0.747698,0.902439,0.553030,0.778810,0.696538,0.364729,0.784644,0.032258,1.000000
0.193407,0.081590,0.197697,0.172862,0.919662,0.654851,0.401119,0.585952,0.450116,0.413655,0.526902,0.656371,0.332707,0.512334,0.928571,0.781482,0.421053,0.905138,0.303823,0.551471,0.153509,0.027451,0.153996,0.138122,0.575610,0.382576,0.178439,0.409369,0.048096,0.153558,0.000000,0.000000
0.400000,0.265690,0.420345,0.434944,0.511628,0.233209,0.333955,0.155268,0.765661,0.248996,0.250464,0.586873,0.219925,0.254269,0.336996,0.524074,0.481203,0.142292,0.790744,0.226103,0.375000,0.400000,0.395712,0.401473,0.412195,0.378788,0.451673,0.175153,0.889780,0.235955,0.000000,0.000000
0.419780,0.121339,0.462572,0.440520,0.528541,0.555970,0.315298,0.255083,0.301624,0.891566,0.092764,0.110039,0.009398,0.136622,0.267399,0.555556,0.597744,0.221344,0.342052,0.854779,0.348684,0.062745,0.346979,0.366482,0.263415,0.431818,0.319703,0.183299,0.190381,0.852060,0.000000,0.000000
